pl_name,hostname,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,sy_dist,sy_disterr1,sy_disterr2
Kepler-989 b,Kepler-989,Transit,2016,0,7.964315352,0.000009617,-0.000009617,0,2.21,0.14,-0.13,0,491.978,4.72,-4.632
Kepler-99 b,Kepler-99,Transit,2014,0,4.60358,,,0,1.48,0.08,-0.08,0,208.369,1.042,-1.031
Kepler-990 b,Kepler-990,Transit,2016,0,9.91723428,0.00002468,-0.00002468,0,2.6,0.65,-0.42,0,802.163,12.304,-12.304
Kepler-990 c,Kepler-990,Transit,2016,0,0.538354308,0.000000675,-0.000000675,0,1.53,0.35,-0.19,0,802.163,12.304,-12.304
Kepler-991 b,Kepler-991,Transit,2016,0,82.5342519,0.0003449,-0.0003449,0,2.54,0.13,-0.12,0,389.561,3.851,-3.777
Kepler-992 b,Kepler-992,Transit,2016,0,20.16034462,0.00005016,-0.00005016,0,1.62,0.04,-0.27,0,259.639,1.096,-1.087
Kepler-993 b,Kepler-993,Transit,2016,0,22.08557563,0.00004655,-0.00004655,0,2.97,0.18,-0.12,0,324.423,4.4905,-4.4905
Kepler-994 b,Kepler-994,Transit,2016,0,1.151166506,0.00000057,-0.00000057,0,1.6,0.07,-0.27,0,188.158,0.7305,-0.7305
Kepler-995 b,Kepler-995,Transit,2016,0,28.26731672,0.00008643,-0.00008643,0,2.7,0.19,-0.17,0,609.638,9.12,-8.859
Kepler-996 b,Kepler-996,Transit,2016,0,3.770590584,0.00000806,-0.00000806,0,1.98,0.63,-0.25,0,1216.58,28.08,-28.08
Kepler-997 b,Kepler-997,Transit,2016,0,2.707306716,0.000005525,-0.000005525,0,1.36,0.33,-0.26,0,467.568,5.707,-5.574
Kepler-998 b,Kepler-998,Transit,2016,0,5.65377733,0.00001059,-0.00001059,0,2.32,0.61,-0.3,0,986.364,15.666,-15.197
Kepler-999 b,Kepler-999,Transit,2016,0,5.991857017,0.000008173,-0.000008173,0,2.34,0.65,-0.49,0,545.063,8.197,-7.962
L 168-9 b,L 168-9,Transit,2020,0,1.40152604,0.00000074,-0.00000082,0,1.63,0.14,-0.14,0,25.1496,0.0239,-0.0239
L 363-38 b,L 363-38,Radial Velocity,2023,0,8.781,0.007,-0.007,0,2,,,0,10.2295,0.0086,-0.0086
L 98-59 b,L 98-59,Transit,2019,0,2.253114,0.0000004,-0.0000004,0,0.837,0.019,-0.019,0,10.6194,0.0032,-0.0032
L 98-59 c,L 98-59,Transit,2019,0,3.6906764,0.0000004,-0.0000004,0,1.329,0.029,-0.029,0,10.6194,0.0032,-0.0032
L 98-59 d,L 98-59,Transit,2019,0,7.450729,0.000002,-0.000002,0,1.627,0.041,-0.041,0,10.6194,0.0032,-0.0032
L 98-59 e,L 98-59,Radial Velocity,2021,0,12.8278,0.0018,-0.0018,0,1.49,,,0,10.6194,0.0032,-0.0032
L 98-59 f,L 98-59,Radial Velocity,2025,0,23.064,0.055,-0.055,0,1.48,,,0,10.6194,0.0032,-0.0032
LHS 1140 b,LHS 1140,Transit,2017,0,24.73723,0.00002,-0.00002,0,1.73,0.025,-0.025,0,14.9861,0.0153,-0.0152
LHS 1140 c,LHS 1140,Transit,2018,0,3.77794,0.000002,-0.000002,0,1.272,0.026,-0.026,0,14.9861,0.0153,-0.0152
LHS 1478 b,LHS 1478,Transit,2021,0,1.9495378,0.000004,-0.0000041,0,1.242,0.051,-0.049,0,18.2276,0.011,-0.011
LHS 1678 b,LHS 1678,Transit,2021,0,0.8602325,0.0000013,-0.0000011,0,0.685,0.037,-0.035,0,19.8782,0.0094,-0.0094
LHS 1678 c,LHS 1678,Transit,2021,0,3.694284,0.0000048,-0.0000044,0,0.941,0.051,-0.05,0,19.8782,0.0094,-0.0094
LHS 1678 d,LHS 1678,Transit,2024,0,4.9652229,0.0000096,-0.0000075,0,0.981,0.07,-0.072,0,19.8782,0.0094,-0.0094
LHS 1815 b,LHS 1815,Transit,2020,0,3.814334,0.000084,-0.000084,0,1.088,0.064,-0.064,0,29.8424,0.0239,-0.0239
LHS 1903 b,LHS 1903,Transit,2026,0,2.1555098,0.0000026,-0.0000029,0,1.382,0.046,-0.046,0,35.6917,0.0833,-0.0833
LHS 1903 c,LHS 1903,Transit,2026,0,6.226185,0.000028,-0.000026,0,2.046,0.078,-0.074,0,35.6917,0.0833,-0.0833
LHS 1903 d,LHS 1903,Transit,2026,0,12.566287,0.000032,-0.000028,0,2.5,0.078,-0.077,0,35.6917,0.0833,-0.0833
LHS 1903 e,LHS 1903,Transit,2026,0,29.31773,0.00028,-0.00025,0,1.732,0.059,-0.058,0,35.6917,0.0833,-0.0833
LHS 3154 b,LHS 3154,Radial Velocity,2023,0,3.71778,0.0008,-0.00081,0,3.69,,,0,15.7606,0.018,-0.018
LHS 3844 b,LHS 3844,Transit,2019,0,0.462929709,0.000000044,-0.000000042,0,1.286,0.043,-0.044,0,14.8846,0.0113,-0.0113
LHS 475 b,LHS 475,Transit,2023,0,2.029088,0.000006,-0.000006,0,0.991,0.05,-0.05,0,12.4814,0.0065,-0.0065
LP 261-75 b,LP 261-75 A,Imaging,2006,0,,,,,12.1,,,0,33.928,0.15965,-0.15965
LP 714-47 b,LP 714-47,Transit,2020,0,4.052032,0.000003,-0.000003,0,4.25,0.1,-0.08,0,52.616,0.11525,-0.11525
LP 791-18 b,LP 791-18,Transit,2019,0,0.9479981,0.0000021,-0.0000021,0,1.212,0.059,-0.058,0,26.4927,0.064,-0.0638
LP 791-18 c,LP 791-18,Transit,2019,0,4.98991,0.0000012,-0.0000014,0,2.488,0.096,-0.096,0,26.4927,0.064,-0.0638
LP 791-18 d,LP 791-18,Transit,2023,0,2.75485,0.00013,-0.00013,0,1.032,0.044,-0.043,0,26.4927,0.064,-0.0638
LP 890-9 b,LP 890-9,Transit,2022,0,2.7299025,0.0000034,-0.000004,0,1.32,0.053,-0.027,0,32.4298,0.0702,-0.0699
LP 890-9 c,LP 890-9,Transit,2022,0,8.457463,0.000024,-0.000024,0,1.367,0.055,-0.039,0,32.4298,0.0702,-0.0699
LSPM J2116+0234 b,LSPM J2116+0234,Radial Velocity,2019,0,14.4399,0.0078,-0.0087,0,3.71,,,0,17.6297,0.01865,-0.01865
LTT 1445 A b,LTT 1445 A,Transit,2019,0,5.3587635,0.0000044,-0.0000045,0,1.34,0.11,-0.06,0,6.86929,0.003805,-0.003805
LTT 1445 A c,LTT 1445 A,Transit,2022,0,3.1239035,0.0000034,-0.0000036,0,1.147,0.055,-0.054,0,6.86929,0.003805,-0.003805
LTT 3780 b,LTT 3780,Transit,2020,0,0.76837931,0.00000039,-0.00000042,0,1.325,0.057,-0.058,0,21.9814,0.0403,-0.0402
LTT 3780 c,LTT 3780,Transit,2020,0,12.252284,0.000013,-0.000013,0,2.39,0.1,-0.11,0,21.9814,0.0403,-0.0402
LTT 9779 b,LTT 9779,Transit,2020,0,0.792052,0.0000093,-0.0000093,0,4.72,0.23,-0.23,0,80.4373,0.3174,-0.315
LkCa 15 b,LkCa 15,Imaging,2015,1,,,,,,,,,158.152,1.223,-1.204
LkCa 15 c,LkCa 15,Imaging,2015,1,,,,,,,,,158.152,1.223,-1.204
Luhman 16 b,Luhman 16 A,Imaging,2017,0,9697,1790,-1534,0,11.9,,,0,,,
Lupus-TR-3 b,Lupus-TR-3,Transit,2007,0,3.91405,0.00004,-0.00004,0,9.976,0.785,-0.785,0,773.409,333.601,-179.29
M62H b,M62H,Pulsar Timing,2024,0,0.132935028,0.000000008,-0.000000008,0,,,,,,,
MASCARA-1 b,MASCARA-1,Transit,2017,0,2.14877381,0.00000088,-0.00000087,0,17.90074218,0.20176165,-0.21297063,0,182.273,1.963,-1.922
MASCARA-4 b,MASCARA-4,Transit,2020,0,2.8240932,0.0000046,-0.0000046,0,16.98160576,0.49319515,-0.49319515,0,170.696,0.938,-0.928
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,Microlensing,2008,0,,,,,3.58,,,0,2160,300,-300
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,Microlensing,2008,0,,,,,13.5,,,0,6890,770,-770
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,Microlensing,2009,0,,,,,5.18,,,0,7700,1100,-1100
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,Microlensing,2013,0,,,,,13,,,0,3300,1300,-1200
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,Microlensing,2011,0,2800,2800,-500,0,3.21,,,0,3040,330,-330
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,Microlensing,2010,0,,,,,9.64,,,0,7050,710,-710
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,Microlensing,2010,0,1980,790,-590,0,13.2,,,0,5690,2180,-2190
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,Microlensing,2012,0,,,,,12.4,,,0,2800,400,-400
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,Microlensing,2018,0,,,,,14.2,,,0,3500,400,-400
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,Microlensing,2013,0,,,,,2.99,,,0,810,100,-100
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,Microlensing,2015,0,,,,,11.1,,,0,6430,1090,-1150
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,Microlensing,2012,0,,,,,13.6,,,0,2300,600,-600
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,Microlensing,2016,0,,,,,5.99,,,0,7380,520,-620
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,Microlensing,2014,0,,,,,4.29,,,0,7200,800,-800
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,Microlensing,2018,0,,,,,4.43,,,0,4400,1400,-1400
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,Microlensing,2012,0,3000,,,0,12.9,,,0,7720,440,-440
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,Microlensing,2013,0,,,,,12.4,,,0,7560,910,-910
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,Microlensing,2017,0,,,,,12.6,,,0,5300,800,-1300
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,Microlensing,2017,0,,,,,2.48,,,0,7210,1140,-1110
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,Microlensing,2014,0,,,,,13.2,,,0,6720,590,-590
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,Microlensing,2016,0,,,,,1.62,,,0,850,80,-80
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,Microlensing,2018,0,,,,,6.42,,,0,7100,1100,-1000
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,Microlensing,2017,0,,,,,13.2,,,0,6500,1000,-1000
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,Microlensing,2018,0,,,,,14.1,,,0,6800,1200,-1400
MOA-2016-BLG-526L b,MOA-2016-BLG-526L,Microlensing,2024,0,,,,,3.97,,,0,6930,750,-750
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,Microlensing,2022,0,,,,,12.2,,,0,2700,300,-300
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,Microlensing,2022,0,,,,,3.37,,,0,7900,1000,-1000
MOA-2020-BLG-208L b,MOA-2020-BLG-208L,Microlensing,2023,0,,,,,7.71,,,0,7490,990,-1130
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,Microlensing,2025,0,,,,,3.52,,,0,1840,1000,-640
MOA-2022-BLG-091L b,MOA-2022-BLG-091L,Microlensing,2025,0,,,,,13,,,0,4250,1520,-1530
MOA-2022-BLG-249L b,MOA-2022-BLG-249L,Microlensing,2023,0,,,,,2.04,,,0,2000,420,-420
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,Microlensing,2024,0,,,,,14,,,0,6530,1120,-1570
MOA-bin-1L b,MOA-bin-1L,Microlensing,2012,0,,,,,13,,,0,5100,1200,-1900
MOA-bin-29 b,MOA-bin-29,Microlensing,2019,0,,,,,14.1,,,0,7120,1150,-1050
MWC 758 c,MWC 758,Imaging,2023,0,,,,,,,,,159.537,1.742,-1.706
MXB 1658-298 b,MXB 1658-298,Eclipse Timing Variations,2017,0,760,,,0,12,,,0,,,
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,Radial Velocity,2024,0,77.48,0.18,-0.19,0,13.4,,,0,852.793,29.499,-27.625
NGC 2682 Sand 978 b,NGC 2682 Sand 978,Radial Velocity,2017,0,511.21,2.04,-2.04,0,13.3,,,0,821.918,30.526,-30.526
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,Radial Velocity,2014,0,6.959,0.001,-0.001,0,12.3,,,0,872.92,28.353,-28.353
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,Radial Velocity,2014,0,5.118,0.001,-0.001,0,14,,,0,914.221,30.32,-30.32
NGC 2682 YBP 401 b,NGC 2682 YBP 401,Radial Velocity,2016,0,4.087,0.007,-0.007,0,14.3,,,0,830.822,21.8685,-21.8685
NGTS-1 b,NGTS-1,Transit,2017,0,2.647298,0.00002,-0.00002,0,14.90797,6.83749,-3.69897,0,218.121,1.037,-1.037
NGTS-10 b,NGTS-10,Transit,2020,0,0.7668944,0.0000003,-0.0000003,0,13.506845,1.311453,-0.930347,0,324.6986504,27.52228744,-27.52228744
NGTS-11 b,NGTS-11,Transit,2020,0,35.45533,0.00019,-0.00019,0,9.157753,0.313852,-0.358688,0,190.422,1.777,-1.744
NGTS-12 b,NGTS-12,Transit,2020,0,7.532806,0.000048,-0.000048,0,11.747032,0.358688,-0.358688,0,446.442,7.706,-7.453
NGTS-13 b,NGTS-13,Transit,2021,0,4.119027,0.000023,-0.000023,0,12.800678,0.515614,-0.515614,0,647.595,15.059,-14.402
NGTS-14 A b,NGTS-14 A,Transit,2021,0,3.5357173,0.0000069,-0.0000069,0,4.976796,0.33627,-0.33627,0,322.148,3.632,-3.553
NGTS-15 b,NGTS-15,Transit,2021,0,3.27623,0.00001,-0.00001,0,12.32987877,1.12089807,-1.12089807,0,786.485,10.685,-10.408
NGTS-16 b,NGTS-16,Transit,2021,0,4.84532,0.00002,-0.00002,0,14.57167491,1.45716749,-1.34507768,0,898.168,17.701,-17.042
NGTS-17 b,NGTS-17,Transit,2021,0,3.24253,0.00001,-0.00001,0,13.89913607,1.23298788,-1.23298788,0,1040.28,22.05,-21.16
NGTS-18 b,NGTS-18,Transit,2021,0,3.05125,0.00001,-0.00001,0,13.56286665,2.01761653,-2.01761653,0,1096.19,43.11,-40.02
NGTS-2 b,NGTS-2,Transit,2018,0,4.511164,0.000061,-0.000061,0,17.878355,0.526823,-0.504405,0,356.391,8.2,-7.845
NGTS-20 b,NGTS-20,Transit,2022,0,54.18915,0.00015,-0.00015,0,11.99360935,0.44835923,-0.44835923,0,382.898,7.433,-7.159
NGTS-21 b,NGTS-21,Transit,2022,0,1.5433897,0.0000016,-0.0000016,0,14.90794433,0.33626942,-0.33626942,0,592.891,15.995,-15.19
NGTS-23 b,NGTS-23,Transit,2022,0,4.0764326,0.0000041,-0.0000041,0,14.20177855,0.33626942,-0.33626942,0,1074.95,19.91,-19.21
NGTS-24 b,NGTS-24,Transit,2022,0,3.4678796,0.000007,-0.000007,0,13.60770257,0.65012088,-0.6949568,0,683.062,11.048,-10.709
NGTS-25 b,NGTS-25,Transit,2022,0,2.823093,0.0000033,-0.0000033,0,11.46678726,0.39231432,-0.582867,0,521.233,8.367,-8.112001
NGTS-26 b,NGTS-26,Transit,2024,0,4.5199279,0.000009,-0.0000092,0,14.88552637,0.66132986,-0.53803107,0,1093.69,43.12,-40.03
NGTS-27 b,NGTS-27,Transit,2024,0,3.3704181,0.0000059,-0.0000057,0,15.64773706,0.42594127,-0.39231432,0,942.122,29.592,-27.874
NGTS-3 A b,NGTS-3 A,Transit,2018,0,1.6753728,0.000003,-0.000003,0,16.58932,4.14733,-4.14733,0,743.972,10.892,-10.588
NGTS-30 b,NGTS-30,Transit,2024,0,98.29838,0.0001,-0.00009,0,10.40193409,0.35868738,-0.35868738,0,238.377,2.438,-2.389
NGTS-31 b,NGTS-31,Transit,2025,0,4.162734,0.000004,-0.000004,0,18.04645893,1.79343691,-1.79343691,0,497.376,,
NGTS-32 b,NGTS-32,Transit,2025,0,3.31211,0.00002,-0.00002,0,15.91675259,0.33626942,-0.33626942,0,837.457,16.274,-15.675
NGTS-33 b,NGTS-33,Transit,2024,0,2.827972,0.000001,-0.000001,0,18.38272835,0.78462865,-0.78462865,0,437.855,4.371,-4.286
NGTS-34 b,NGTS-34,Transit,2025,0,43.12655,0.00012,-0.00017,0,3.65,0.22,-0.22,0,120.475,0.433,-0.43
NGTS-35 b,NGTS-35,Transit,2025,0,25.241192,0.000022,-0.000022,0,10.9,0.65,-0.65,0,183.078,1.289,-1.272
NGTS-38 b,NGTS-38,Transit,2026,0,180.52797,0.00036,-0.00036,0,12.11690814,0.52682209,-0.52682209,0,268.637,1.986,-1.958
NGTS-39 b,NGTS-39,Transit,2026,0,58.20472,0.000042,-0.000038,0,12.195371,0.13450777,-0.13450777,0,278.402,3.982,-3.872
NGTS-4 b,NGTS-4,Transit,2019,0,1.3373508,0.000008,-0.000008,0,3.18,0.26,-0.26,0,280.555,1.822,-1.799
NGTS-5 b,NGTS-5,Transit,2019,0,3.3569866,0.0000026,-0.0000026,0,12.733424,0.257807,-0.257807,0,306.779,2.601,-2.558
NGTS-6 b,NGTS-6,Transit,2019,0,0.882059,0.0000008,-0.0000008,0,14.863134,1.087273,-1.255408,0,308.262,1.418,-1.407
NGTS-8 b,NGTS-8,Transit,2019,0,2.4997,0.00001,-0.00001,0,12.21781,0.33627,-0.33627,0,428.976,5.621,-5.481
NGTS-9 b,NGTS-9,Transit,2019,0,4.43527,0.00002,-0.00002,0,11.99363,0.67254,-0.67254,0,609.128,15.952,-15.171
NN Ser c,NN Ser,Eclipse Timing Variations,2010,1,6987,20,-20,0,12.6,,,0,515.818,28.166,-25.435
NN Ser d,NN Ser,Eclipse Timing Variations,2010,1,2880,51,-51,0,13.3,,,0,515.818,28.166,-25.435
NSVS 14256825 b,NSVS 14256825,Eclipse Timing Variations,2019,1,3225,22,-22,0,12.3,,,0,820.877,41.457,-41.457
NY Vir b,NY Vir,Eclipse Timing Variations,2011,1,3160,62,-62,0,13.3,,,0,544.024,18.8765,-18.8765
NY Vir c,NY Vir,Eclipse Timing Variations,2019,1,8799,240,-240,0,12.8,,,0,544.024,18.8765,-18.8765
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,Microlensing,2004,0,,,,,13.2,,,0,5800,600,-700
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,Microlensing,2005,0,,,,,13,,,0,3200,400,-400
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,Microlensing,2006,0,,,,,3.84,,,0,4100,400,-400
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,Microlensing,2005,0,3285,3285,-1095,0,2.21,,,0,6600,1000,-1000
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,Microlensing,2008,0,1788.5,584,-547.5,0,14,,,0,1510,110,-120
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,Microlensing,2008,0,4927.5,3540.5,-1752,0,11.1,,,0,1510,110,-120
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,Microlensing,2020,0,,,,,14.3,,,0,4000,1500,-1500
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,Microlensing,2016,0,2557,,,0,10.7,,,0,2760,380,-380
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,Microlensing,2009,0,,,,,4.72,,,0,5900,900,-1400
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,Microlensing,2014,0,,,,,8.74,,,0,8100,,
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,Microlensing,2014,0,,,,,12.9,,,0,6800,1100,-1100
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,Microlensing,2018,0,,,,,9.01,,,0,6100,1300,-1700
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,Microlensing,2012,0,,,,,14.2,,,0,2570,610,-610
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,Microlensing,2015,0,,,,,13.9,,,0,4380,510,-450
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,Microlensing,2012,0,,,,,7.72,,,0,4019,380,-380
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,Microlensing,2012,0,,,,,13.9,,,0,4019,380,-380
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,Microlensing,2013,0,,,,,13.4,,,0,1760,130,-130
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,Microlensing,2013,0,,,,,13.2,,,0,4970,290,-290
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,Microlensing,2015,0,,,,,13.6,,,0,1300,600,-800
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,Microlensing,2016,0,,,,,14.3,,,0,6700,1100,-1200
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,Microlensing,2020,0,,,,,8.39,,,0,6320,830,-1040
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,Microlensing,2016,0,,,,,6.56,,,0,2600,500,-700
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,Microlensing,2014,0,,,,,12.3,,,0,3040,310,-310
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,Microlensing,2017,0,,,,,11.6,,,0,3900,1500,-1300
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,Microlensing,2014,0,,,,,1.16,,,0,911,70,-70
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,Microlensing,2019,0,,,,,12.5,,,0,3220,470,-350
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,Microlensing,2017,0,,,,,14.1,,,0,6300,1100,-1600
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,Microlensing,2017,0,,,,,13.2,,,0,6900,1000,-1200
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,Microlensing,2015,0,,,,,14.1,,,0,3500,200,-200
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,Microlensing,2024,0,,,,,12.9,,,0,3680,1130,-1160
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,Microlensing,2022,0,,,,,14.1,,,0,7730,1140,-2840
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,Microlensing,2016,0,,,,,13,,,0,2670,770,-1410
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,Microlensing,2018,0,,,,,8.59,,,0,6400,1280,-1870
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,Microlensing,2018,0,,,,,11,,,0,6400,1280,-1870
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,Microlensing,2016,0,,,,,13.8,,,0,7056,1468,-1468
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,Microlensing,2016,0,,,,,14,,,0,8200,900,-900
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,Microlensing,2016,0,,,,,13.1,,,0,1200,1100,-500
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,Microlensing,2016,0,,,,,4.86,,,0,3300,,
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,Microlensing,2025,0,,,,,10.4,,,0,3300,2600,-2100
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,Microlensing,2019,0,,,,,13.2,,,0,4230,1510,-1640
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,Microlensing,2019,0,,,,,4.42,,,0,6700,1000,-1300
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,Microlensing,2020,0,,,,,14.3,,,0,7070,1000,-1090
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,Microlensing,2025,0,14200,7700,-3300,0,1.09,,,0,4300,1100,-1400
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,Microlensing,2017,0,,,,,13,,,0,6500,1300,-1900
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,Microlensing,2017,0,,,,,13,,,0,3410,1340,-1420
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,Microlensing,2019,0,,,,,14.3,,,0,3730,660,-670
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,Microlensing,2022,0,,,,,14,,,0,8120,690,-690
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,Microlensing,2017,0,1220,1900,-300,0,12.3,,,0,6770,80,-90
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,Microlensing,2017,0,,,,,1.11,,,0,3910,420,-460
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,Microlensing,2020,0,,,,,13.9,,,0,,,
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L,Microlensing,2018,0,,,,,12.4,,,0,3080,180,-180
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,Microlensing,2024,0,,,,,13.6,,,0,5910,1740,-1740
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,Microlensing,2024,0,,,,,13.2,,,0,6480,1030,-1030
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,Microlensing,2018,0,,,,,1.62,,,0,4705,1468,-1763
OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L,Microlensing,2024,0,,,,,10.3,,,0,7860,1080,-1990
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,Microlensing,2018,0,,,,,14,,,0,5915,1123,-1478
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,Microlensing,2020,0,,,,,14.2,,,0,5200,500,-500
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,Microlensing,2024,0,,,,,4.08,,,0,7530,870,-1540
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,Microlensing,2018,0,,,,,2.95,,,0,5800,1800,-2100
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,Microlensing,2020,0,,,,,14.2,,,0,3950,1870,-1310
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,Microlensing,2024,0,,,,,13.5,,,0,6630,1090,-1450
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,Microlensing,2020,0,,,,,12.8,,,0,5670,1110,-1520
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,Microlensing,2021,0,,,,,13.1,,,0,7250,1060,-1400
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,Microlensing,2018,0,,,,,13.5,,,0,,,
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,Microlensing,2024,0,,,,,13,,,0,6030,940,-1530
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,Microlensing,2024,0,,,,,12.8,,,0,7690,900,-900
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,Microlensing,2020,0,,,,,12.4,,,0,3930,1490,-910
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,Microlensing,2018,0,,,,,1.94,,,0,860,50,-50
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,Microlensing,2018,0,,,,,14,,,0,7490,910,-880
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,Microlensing,2022,0,,,,,3.92,,,0,7290,1010,-1330
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,Microlensing,2023,0,,,,,2.15,,,0,6400,770,-1510
